time, r_des, r_act, th_des, th_act,dr_des, dr_act, dth_des, dth_act, tau_HAA, tau_HFE, tau_KFE 
0.7635,0.4,0.49813,0,1.56993,0,0.00112481,0,0.0276016,0.124295,-0.0254481,0.0931964
0.7636,0.4,0.49813,0,1.56993,0,0.00112482,0,0.0276035,0.124295,-0.0254481,0.0926065
0.7637,0.4,0.49813,0,1.56993,0,0.00112482,0,0.0276055,0.124294,-0.0254487,0.093204
0.7638,0.4,0.49813,0,1.56993,0,0.00112482,0,0.0276073,0.124294,-0.0254485,0.0926147
0.7639,0.4,0.49813,0,1.56993,0,0.00112483,0,0.0276091,0.124294,-0.025449,0.092618
0.764,0.4,0.49813,0,1.56993,0,0.00112483,0,0.0276111,0.124293,-0.0254494,0.0932159
0.7641,0.4,0.49813,0,1.56993,0,0.00112483,0,0.0276128,0.124294,-0.025449,0.0926261
0.7642,0.4,0.49813,0,1.56993,0,0.00112484,0,0.0276146,0.124293,-0.0254495,0.0926299
0.7643,0.4,0.49813,0,1.56993,0,0.00112484,0,0.0276165,0.124293,-0.0254498,0.0932264
0.7644,0.4,0.49813,0,1.56993,0,0.00112484,0,0.0276182,0.124293,-0.0254494,0.0926366
0.7645,0.4,0.49813,0,1.56993,0,0.00112485,0,0.02762,0.124292,-0.0254498,0.0926404
0.7646,0.4,0.49813,0,1.56993,0,0.00112485,0,0.0276217,0.124292,-0.0254501,0.0926437
0.7647,0.4,0.49813,0,1.56993,0,0.00112485,0,0.0276234,0.124292,-0.0254503,0.092648
0.7648,0.4,0.49813,0,1.56993,0,0.00112486,0,0.027625,0.124291,-0.0254504,0.0926518
0.7649,0.4,0.49813,0,1.56993,0,0.00112486,0,0.0276267,0.124291,-0.0254505,0.0926557
0.765,0.4,0.49813,0,1.56993,0,0.00112486,0,0.0276284,0.124291,-0.0254506,0.0926595
0.7651,0.4,0.49813,0,1.56993,0,0.00112487,0,0.02763,0.124291,-0.0254507,0.0926638
0.7652,0.4,0.49813,0,1.56993,0,0.00112487,0,0.0276316,0.12429,-0.0254509,0.0926661
0.7653,0.4,0.49813,0,1.56993,0,0.00112487,0,0.0276332,0.12429,-0.025451,0.09267
0.7654,0.4,0.49813,0,1.56993,0,0.00112488,0,0.0276348,0.12429,-0.0254511,0.0926743
0.7655,0.4,0.49813,0,1.56993,0,0.00112488,0,0.0276364,0.12429,-0.0254512,0.0926776
0.7656,0.4,0.49813,0,1.56993,0,0.00112488,0,0.027638,0.124289,-0.0254513,0.0926819
0.7657,0.4,0.49813,0,1.56993,0,0.00112489,0,0.0276395,0.124289,-0.0254513,0.0926857
0.7658,0.4,0.49813,0,1.56993,0,0.00112489,0,0.027641,0.124289,-0.0254515,0.09269
0.7659,0.4,0.498131,0,1.56993,0,0.00112489,0,0.0276426,0.124289,-0.0254516,0.0926933
0.766,0.4,0.498131,0,1.56993,0,0.0011249,0,0.0276441,0.124289,-0.0254516,0.0926962
0.7661,0.4,0.498131,0,1.56993,0,0.0011249,0,0.0276456,0.124288,-0.0254517,0.0927005
0.7662,0.4,0.498131,0,1.56993,0,0.0011249,0,0.0276469,0.124288,-0.0254518,0.0921106
0.7663,0.4,0.498131,0,1.56993,0,0.00112491,0,0.0276484,0.124288,-0.0254524,0.0927081
0.7664,0.4,0.498131,0,1.56993,0,0.00112491,0,0.0276498,0.124288,-0.0254522,0.0921183
0.7665,0.4,0.498131,0,1.56993,0,0.00112491,0,0.0276511,0.124287,-0.0254527,0.0921221
0.7666,0.4,0.498131,0,1.56993,0,0.00112492,0,0.0276525,0.124287,-0.025453,0.0927205
0.7667,0.4,0.498131,0,1.56993,0,0.00112492,0,0.0276538,0.124287,-0.0254526,0.0921297
0.7668,0.4,0.498131,0,1.56993,0,0.00112492,0,0.0276551,0.124286,-0.025453,0.092134
0.7669,0.4,0.498131,0,1.56993,0,0.00112492,0,0.0276565,0.124286,-0.0254533,0.092731
0.767,0.4,0.498131,0,1.56993,0,0.00112493,0,0.0276578,0.124286,-0.0254529,0.0921407
0.7671,0.4,0.498131,0,1.56993,0,0.00112493,0,0.0276591,0.124286,-0.0254532,0.092145
0.7672,0.4,0.498131,0,1.56993,0,0.00112493,0,0.0276602,0.124285,-0.0254534,0.0915551
0.7673,0.4,0.498131,0,1.56993,0,0.00112494,0,0.0276615,0.124285,-0.0254541,0.0921526
0.7674,0.4,0.498131,0,1.56993,0,0.00112494,0,0.0276627,0.124285,-0.025454,0.0921564
0.7675,0.4,0.498131,0,1.56993,0,0.00112494,0,0.0276638,0.124285,-0.0254539,0.091567
0.7676,0.4,0.498131,0,1.56993,0,0.00112495,0,0.027665,0.124284,-0.0254544,0.0921645
0.7677,0.4,0.498131,0,1.56993,0,0.00112495,0,0.0276661,0.124284,-0.0254542,0.0915747
0.7678,0.4,0.498131,0,1.56993,0,0.00112495,0,0.0276672,0.124284,-0.0254546,0.0915775
0.7679,0.4,0.498131,0,1.56993,0,0.00112496,0,0.0276683,0.124283,-0.0254549,0.0915818
0.768,0.4,0.498131,0,1.56993,0,0.00112496,0,0.0276693,0.124283,-0.025455,0.0915856
0.7681,0.4,0.498131,0,1.56993,0,0.00112496,0,0.0276704,0.124283,-0.0254551,0.0915895
0.7682,0.4,0.498131,0,1.56993,0,0.00112497,0,0.0276714,0.124283,-0.0254551,0.0915937
0.7683,0.4,0.498131,0,1.56993,0,0.00112497,0,0.0276725,0.124282,-0.0254552,0.0915976
0.7684,0.4,0.498131,0,1.56993,0,0.00112497,0,0.0276735,0.124282,-0.0254553,0.0916014
0.7685,0.4,0.498131,0,1.56993,0,0.00112497,0,0.0276745,0.124282,-0.0254553,0.0916052
0.7686,0.4,0.498131,0,1.56993,0,0.00112498,0,0.0276755,0.124282,-0.0254554,0.0916085
0.7687,0.4,0.498131,0,1.56993,0,0.00112498,0,0.0276765,0.124282,-0.0254555,0.0916123
0.7688,0.4,0.498131,0,1.56993,0,0.00112498,0,0.0276775,0.124281,-0.0254555,0.0916166
0.7689,0.4,0.498131,0,1.56993,0,0.00112499,0,0.0276785,0.124281,-0.0254555,0.0916204
0.769,0.4,0.498131,0,1.56993,0,0.00112499,0,0.0276794,0.124281,-0.0254555,0.0910306
0.7691,0.4,0.498131,0,1.56993,0,0.00112499,0,0.0276803,0.12428,-0.0254561,0.0916286
0.7692,0.4,0.498131,0,1.56993,0,0.001125,0,0.0276813,0.124281,-0.0254559,0.0916328
0.7693,0.4,0.498131,0,1.56993,0,0.001125,0,0.0276821,0.124281,-0.0254558,0.0910425
0.7694,0.4,0.498131,0,1.56993,0,0.001125,0,0.0276831,0.12428,-0.0254563,0.0916409
0.7695,0.4,0.498131,0,1.56993,0,0.001125,0,0.0276838,0.12428,-0.025456,0.0904555
0.7696,0.4,0.498131,0,1.56993,0,0.00112501,0,0.0276846,0.124279,-0.0254569,0.0910535
0.7697,0.4,0.498131,0,1.56993,0,0.00112501,0,0.0276856,0.124279,-0.0254569,0.091651
0.7698,0.4,0.498131,0,1.56993,0,0.00112501,0,0.0276863,0.124279,-0.0254563,0.0904679
0.7699,0.4,0.498131,0,1.56993,0,0.00112502,0,0.0276871,0.124278,-0.0254571,0.0910654
0.77,0.4,0.498131,0,1.56993,0,0.00112502,0,0.027688,0.124278,-0.0254571,0.0916634
0.7701,0.4,0.498131,0,1.56993,0,0.00112502,0,0.0276886,0.124279,-0.0254564,0.0904799
0.7702,0.4,0.498131,0,1.56993,0,0.00112503,0,0.0276894,0.124278,-0.0254572,0.0910773
0.7703,0.4,0.498131,0,1.56993,0,0.00112503,0,0.0276901,0.124278,-0.025457,0.0904865
0.7704,0.4,0.498131,0,1.56993,0,0.00112503,0,0.0276908,0.124277,-0.0254575,0.0904908
0.7705,0.4,0.498131,0,1.56993,0,0.00112503,0,0.0276915,0.124277,-0.0254578,0.0910883
0.7706,0.4,0.498131,0,1.56993,0,0.00112504,0,0.0276922,0.124277,-0.0254574,0.0904984
0.7707,0.4,0.498131,0,1.56993,0,0.00112504,0,0.0276928,0.124277,-0.0254577,0.0905027
0.7708,0.4,0.498131,0,1.56993,0,0.00112504,0,0.0276934,0.124277,-0.0254579,0.0905066
0.7709,0.4,0.498131,0,1.56993,0,0.00112505,0,0.0276941,0.124276,-0.025458,0.0905108
0.771,0.4,0.498131,0,1.56993,0,0.00112505,0,0.0276947,0.124276,-0.025458,0.0905151
0.7711,0.4,0.498131,0,1.56993,0,0.00112505,0,0.0276953,0.124276,-0.025458,0.0905185
0.7712,0.4,0.498131,0,1.56993,0,0.00112505,0,0.027696,0.124276,-0.0254581,0.0905223
0.7713,0.4,0.498131,0,1.56993,0,0.00112506,0,0.0276966,0.124276,-0.0254581,0.0905261
0.7714,0.4,0.498131,0,1.56993,0,0.00112506,0,0.0276972,0.124276,-0.0254581,0.0905304
0.7715,0.4,0.498131,0,1.56993,0,0.00112506,0,0.0276978,0.124275,-0.0254581,0.0905342
0.7716,0.4,0.498131,0,1.56993,0,0.00112507,0,0.0276983,0.124275,-0.0254581,0.0899444
0.7717,0.4,0.498131,0,1.56993,0,0.00112507,0,0.0276989,0.124275,-0.0254586,0.0905423
0.7718,0.4,0.498131,0,1.56993,0,0.00112507,0,0.0276995,0.124275,-0.0254584,0.0905466
0.7719,0.4,0.498131,0,1.56993,0,0.00112507,0,0.0277,0.124275,-0.0254582,0.0899549
0.772,0.4,0.498131,0,1.56993,0,0.00112508,0,0.0277005,0.124274,-0.0254587,0.0905528
0.7721,0.4,0.498131,0,1.56993,0,0.00112508,0,0.027701,0.124275,-0.0254584,0.089963
0.7722,0.4,0.498131,0,1.56993,0,0.00112508,0,0.0277015,0.124274,-0.0254587,0.0899677
0.7723,0.4,0.498131,0,1.56993,0,0.00112509,0,0.0277021,0.124274,-0.025459,0.0905652
0.7724,0.4,0.498131,0,1.56993,0,0.00112509,0,0.0277024,0.124274,-0.0254585,0.0893817
0.7725,0.4,0.498131,0,1.56993,0,0.00112509,0,0.0277029,0.124273,-0.0254593,0.0899796
0.7726,0.4,0.498131,0,1.56993,0,0.00112509,0,0.0277034,0.124273,-0.0254592,0.0905771
0.7727,0.4,0.498131,0,1.56993,0,0.0011251,0,0.0277038,0.124274,-0.0254586,0.0893941
0.7728,0.4,0.498131,0,1.56993,0,0.0011251,0,0.0277042,0.124273,-0.0254594,0.0899906
0.7729,0.4,0.498131,0,1.56993,0,0.0011251,0,0.0277045,0.124273,-0.0254592,0.0894012
0.773,0.4,0.498131,0,1.56993,0,0.00112511,0,0.0277049,0.124272,-0.0254596,0.0894051
0.7731,0.4,0.498131,0,1.56993,0,0.00112511,0,0.0277053,0.124272,-0.0254599,0.090003
0.7732,0.4,0.498131,0,1.56993,0,0.00112511,0,0.0277056,0.124272,-0.0254594,0.0894136
0.7733,0.4,0.498131,0,1.56993,0,0.00112511,0,0.027706,0.124272,-0.0254597,0.0894175
0.7734,0.4,0.498131,0,1.56993,0,0.00112512,0,0.0277063,0.124272,-0.0254598,0.0894213
0.7735,0.4,0.498131,0,1.56993,0,0.00112512,0,0.0277066,0.124271,-0.0254599,0.0894256
0.7736,0.4,0.498131,0,1.56993,0,0.00112512,0,0.0277069,0.124271,-0.02546,0.0894299
0.7737,0.4,0.498131,0,1.56993,0,0.00112512,0,0.0277072,0.124271,-0.0254599,0.0894327
0.7738,0.4,0.498131,0,1.56993,0,0.00112513,0,0.0277076,0.124271,-0.0254599,0.0894365
0.7739,0.4,0.498131,0,1.56993,0,0.00112513,0,0.0277079,0.124271,-0.02546,0.0894413
0.774,0.4,0.498131,0,1.56993,0,0.00112513,0,0.0277082,0.124271,-0.0254599,0.0894451
0.7741,0.4,0.498131,0,1.56993,0,0.00112514,0,0.0277085,0.124271,-0.0254599,0.0894494
0.7742,0.4,0.498131,0,1.56993,0,0.00112514,0,0.0277087,0.124271,-0.0254598,0.0888591
0.7743,0.4,0.498131,0,1.56993,0,0.00112514,0,0.027709,0.12427,-0.0254603,0.089457
0.7744,0.4,0.498131,0,1.56993,0,0.00112514,0,0.0277093,0.12427,-0.0254601,0.0894608
0.7745,0.4,0.498131,0,1.56993,0,0.00112515,0,0.0277095,0.12427,-0.0254599,0.08887
0.7746,0.4,0.498131,0,1.56993,0,0.00112515,0,0.0277098,0.124269,-0.0254603,0.089468
0.7747,0.4,0.498131,0,1.56993,0,0.00112515,0,0.0277099,0.12427,-0.02546,0.0882845
0.7748,0.4,0.498131,0,1.56993,0,0.00112515,0,0.0277101,0.124269,-0.0254608,0.0888824
0.7749,0.4,0.498131,0,1.56993,0,0.00112516,0,0.0277104,0.124269,-0.0254608,0.0894799
0.775,0.4,0.498131,0,1.56993,0,0.00112516,0,0.0277105,0.124269,-0.0254602,0.0882969
0.7751,0.4,0.498131,0,1.56993,0,0.00112516,0,0.0277107,0.124268,-0.0254609,0.0888944
0.7752,0.4,0.498131,0,1.56993,0,0.00112516,0,0.027711,0.124268,-0.0254608,0.0894923
0.7753,0.4,0.498131,0,1.56993,0,0.00112517,0,0.027711,0.124269,-0.0254601,0.0883079
0.7754,0.4,0.498131,0,1.56993,0,0.00112517,0,0.0277112,0.124268,-0.0254608,0.0889053
0.7755,0.4,0.498131,0,1.56993,0,0.00112517,0,0.0277113,0.124268,-0.0254606,0.088316
0.7756,0.4,0.498131,0,1.56993,0,0.00112518,0,0.0277114,0.124268,-0.025461,0.0883198
0.7757,0.4,0.498131,0,1.56993,0,0.00112518,0,0.0277116,0.124267,-0.0254613,0.0889177
0.7758,0.4,0.498131,0,1.56993,0,0.00112518,0,0.0277117,0.124268,-0.0254608,0.0883279
0.7759,0.4,0.498131,0,1.56993,0,0.00112518,0,0.0277117,0.124267,-0.0254611,0.0883322
0.776,0.4,0.498131,0,1.56993,0,0.00112519,0,0.0277118,0.124267,-0.0254611,0.0883365
0.7761,0.4,0.498131,0,1.56993,0,0.00112519,0,0.0277119,0.124267,-0.0254612,0.0883393
0.7762,0.4,0.498131,0,1.56993,0,0.00112519,0,0.027712,0.124267,-0.0254612,0.0883436
0.7763,0.4,0.498131,0,1.56993,0,0.00112519,0,0.0277121,0.124267,-0.0254612,0.0883474
0.7764,0.4,0.498131,0,1.56993,0,0.0011252,0,0.0277121,0.124266,-0.0254612,0.0883517
0.7765,0.4,0.498131,0,1.56993,0,0.0011252,0,0.0277121,0.124266,-0.0254611,0.0877614
0.7766,0.4,0.498131,0,1.56993,0,0.0011252,0,0.0277122,0.124266,-0.0254616,0.0883598
0.7767,0.4,0.498131,0,1.56993,0,0.0011252,0,0.0277123,0.124266,-0.0254613,0.0883636
0.7768,0.4,0.498131,0,1.56993,0,0.00112521,0,0.0277122,0.124266,-0.0254611,0.0877733
0.7769,0.4,0.498131,0,1.56993,0,0.00112521,0,0.0277123,0.124265,-0.0254615,0.0883718
0.777,0.4,0.498131,0,1.56993,0,0.00112521,0,0.0277124,0.124266,-0.0254612,0.0883746
0.7771,0.4,0.498131,0,1.56993,0,0.00112521,0,0.0277124,0.124266,-0.025461,0.0877848
0.7772,0.4,0.498131,0,1.56993,0,0.00112522,0,0.0277125,0.124265,-0.0254614,0.0883827
0.7773,0.4,0.498131,0,1.56993,0,0.00112522,0,0.0277123,0.124266,-0.025461,0.0871997
0.7774,0.4,0.498131,0,1.56993,0,0.00112522,0,0.0277123,0.124265,-0.0254619,0.0877972
0.7775,0.4,0.498131,0,1.56993,0,0.00112522,0,0.0277123,0.124264,-0.0254617,0.087801
0.7776,0.4,0.498131,0,1.56993,0,0.00112523,0,0.0277122,0.124265,-0.0254616,0.0872116
0.7777,0.4,0.498131,0,1.56993,0,0.00112523,0,0.0277122,0.124264,-0.0254621,0.0878091
0.7778,0.4,0.498131,0,1.56993,0,0.00112523,0,0.027712,0.124264,-0.0254617,0.0872183
0.7779,0.4,0.498131,0,1.56993,0,0.00112523,0,0.0277119,0.124264,-0.0254621,0.0872226
0.778,0.4,0.498131,0,1.56993,0,0.00112524,0,0.0277118,0.124263,-0.0254622,0.0872269
0.7781,0.4,0.498131,0,1.56993,0,0.00112524,0,0.0277117,0.124263,-0.0254622,0.0872307
0.7782,0.4,0.498131,0,1.56993,0,0.00112524,0,0.0277116,0.124263,-0.0254623,0.087235
0.7783,0.4,0.498131,0,1.56993,0,0.00112524,0,0.0277115,0.124263,-0.0254622,0.0872388
0.7784,0.4,0.498131,0,1.56993,0,0.00112525,0,0.0277113,0.124263,-0.0254622,0.0872426
0.7785,0.4,0.498131,0,1.56993,0,0.00112525,0,0.0277112,0.124263,-0.0254622,0.0872469
0.7786,0.4,0.498131,0,1.56993,0,0.00112525,0,0.0277111,0.124263,-0.025462,0.0872502
0.7787,0.4,0.498131,0,1.56993,0,0.00112525,0,0.027711,0.124263,-0.025462,0.0872545
0.7788,0.4,0.498131,0,1.56993,0,0.00112526,0,0.0277109,0.124263,-0.0254619,0.0872583
0.7789,0.4,0.498131,0,1.56993,0,0.00112526,0,0.0277108,0.124263,-0.0254619,0.0872626
0.779,0.4,0.498131,0,1.56993,0,0.00112526,0,0.0277107,0.124263,-0.0254618,0.0872664
0.7791,0.4,0.498131,0,1.56993,0,0.00112526,0,0.0277105,0.124263,-0.0254617,0.0866761
0.7792,0.4,0.498131,0,1.56993,0,0.00112527,0,0.0277104,0.124262,-0.0254622,0.0872741
0.7793,0.4,0.498131,0,1.56993,0,0.00112527,0,0.0277104,0.124262,-0.0254619,0.0872784
0.7794,0.4,0.498131,0,1.56993,0,0.00112527,0,0.0277102,0.124262,-0.0254617,0.0866885
0.7795,0.4,0.498131,0,1.56993,0,0.00112527,0,0.0277101,0.124262,-0.0254621,0.087285
0.7796,0.4,0.498131,0,1.56993,0,0.00112528,0,0.02771,0.124262,-0.0254618,0.0872893
0.7797,0.4,0.498131,0,1.56993,0,0.00112528,0,0.0277098,0.124262,-0.0254615,0.0866995
0.7798,0.4,0.498131,0,1.56993,0,0.00112528,0,0.0277096,0.124262,-0.0254619,0.0867038
0.7799,0.4,0.498131,0,1.56993,0,0.00112528,0,0.0277093,0.124261,-0.025462,0.0861135
0.78,0.4,0.498131,0,1.56993,0,0.00112529,0,0.0277092,0.124261,-0.0254626,0.0867119
0.7801,0.4,0.498131,0,1.56993,0,0.00112529,0,0.027709,0.124261,-0.0254624,0.0867157
0.7802,0.4,0.498131,0,1.56993,0,0.00112529,0,0.0277087,0.124261,-0.0254622,0.0861254
0.7803,0.4,0.498131,0,1.56993,0,0.00112529,0,0.0277084,0.12426,-0.0254626,0.0861292
0.7804,0.4,0.498131,0,1.56993,0,0.00112529,0,0.0277081,0.12426,-0.0254627,0.086133
0.7805,0.4,0.498131,0,1.56993,0,0.0011253,0,0.0277079,0.12426,-0.0254628,0.0861373
0.7806,0.4,0.498131,0,1.56993,0,0.0011253,0,0.0277076,0.12426,-0.0254628,0.0861411
0.7807,0.4,0.498131,0,1.56993,0,0.0011253,0,0.0277073,0.12426,-0.0254627,0.0861454
0.7808,0.4,0.498131,0,1.56993,0,0.0011253,0,0.0277071,0.12426,-0.0254627,0.0861492
0.7809,0.4,0.498131,0,1.56993,0,0.00112531,0,0.0277068,0.12426,-0.0254626,0.086153
0.781,0.4,0.498131,0,1.56993,0,0.00112531,0,0.0277066,0.124259,-0.0254625,0.0861573
0.7811,0.4,0.498131,0,1.56993,0,0.00112531,0,0.0277063,0.124259,-0.0254625,0.0861607
0.7812,0.4,0.498131,0,1.56993,0,0.00112531,0,0.0277061,0.124259,-0.0254624,0.086165
0.7813,0.4,0.498131,0,1.56993,0,0.00112532,0,0.0277058,0.124259,-0.0254623,0.0861692
0.7814,0.4,0.498131,0,1.56993,0,0.00112532,0,0.0277056,0.124259,-0.0254622,0.0861731
0.7815,0.4,0.498131,0,1.56993,0,0.00112532,0,0.0277054,0.124259,-0.0254622,0.0861769
0.7816,0.4,0.498131,0,1.56993,0,0.00112532,0,0.0277051,0.124259,-0.0254621,0.0861807
0.7817,0.4,0.498131,0,1.56993,0,0.00112532,0,0.0277048,0.124259,-0.025462,0.0855908
0.7818,0.4,0.498131,0,1.56993,0,0.00112533,0,0.0277046,0.124259,-0.0254625,0.0861888
0.7819,0.4,0.498131,0,1.56993,0,0.00112533,0,0.0277043,0.124259,-0.0254621,0.0861917
0.782,0.4,0.498131,0,1.56993,0,0.00112533,0,0.027704,0.124259,-0.0254619,0.0856018
0.7821,0.4,0.498131,0,1.56993,0,0.00112533,0,0.0277038,0.124258,-0.0254623,0.0861998
0.7822,0.4,0.498131,0,1.56993,0,0.00112534,0,0.0277034,0.124259,-0.0254619,0.0850158
0.7823,0.4,0.498131,0,1.56993,0,0.00112534,0,0.0277031,0.124258,-0.0254627,0.0856142
0.7824,0.4,0.498131,0,1.56993,0,0.00112534,0,0.0277027,0.124258,-0.0254626,0.085618
0.7825,0.4,0.498131,0,1.56993,0,0.00112534,0,0.0277023,0.124258,-0.0254625,0.0850282
0.7826,0.4,0.498131,0,1.56993,0,0.00112535,0,0.027702,0.124257,-0.0254629,0.0856261
0.7827,0.4,0.498131,0,1.56993,0,0.00112535,0,0.0277017,0.124257,-0.0254626,0.0856304
0.7828,0.4,0.498131,0,1.56993,0,0.00112535,0,0.0277013,0.124257,-0.0254623,0.0850396
0.7829,0.4,0.498131,0,1.56993,0,0.00112535,0,0.0277009,0.124257,-0.0254627,0.0850434
0.783,0.4,0.498131,0,1.56993,0,0.00112535,0,0.0277005,0.124257,-0.0254628,0.0850477
0.7831,0.4,0.498131,0,1.56993,0,0.00112536,0,0.0277002,0.124257,-0.0254629,0.0850515
0.7832,0.4,0.498131,0,1.56993,0,0.00112536,0,0.0276998,0.124256,-0.0254629,0.0850558
0.7833,0.4,0.498131,0,1.56993,0,0.00112536,0,0.0276994,0.124256,-0.0254628,0.0850596
0.7834,0.4,0.498131,0,1.56993,0,0.00112536,0,0.027699,0.124256,-0.0254628,0.0850635
0.7835,0.4,0.498131,0,1.56993,0,0.00112537,0,0.0276987,0.124256,-0.0254626,0.0850677
0.7836,0.4,0.498131,0,1.56993,0,0.00112537,0,0.0276983,0.124256,-0.0254626,0.085072
0.7837,0.4,0.498131,0,1.56993,0,0.00112537,0,0.0276979,0.124256,-0.0254625,0.0850749
0.7838,0.4,0.498131,0,1.56993,0,0.00112537,0,0.0276976,0.124256,-0.0254624,0.0850787
0.7839,0.4,0.498131,0,1.56993,0,0.00112537,0,0.0276972,0.124256,-0.0254623,0.0850825
0.784,0.4,0.498131,0,1.56993,0,0.00112538,0,0.0276968,0.124256,-0.0254622,0.0844927
0.7841,0.4,0.498131,0,1.56993,0,0.00112538,0,0.0276964,0.124256,-0.0254627,0.0850906
0.7842,0.4,0.498131,0,1.56993,0,0.00112538,0,0.0276961,0.124256,-0.0254624,0.0850945
0.7843,0.4,0.498131,0,1.56993,0,0.00112538,0,0.0276957,0.124256,-0.0254621,0.0845046
0.7844,0.4,0.498131,0,1.56993,0,0.00112539,0,0.0276953,0.124255,-0.0254625,0.0851026
0.7845,0.4,0.498131,0,1.56993,0,0.00112539,0,0.027695,0.124256,-0.0254621,0.0851054
0.7846,0.4,0.498131,0,1.56993,0,0.00112539,0,0.0276946,0.124256,-0.0254619,0.0845156
0.7847,0.4,0.498131,0,1.56993,0,0.00112539,0,0.0276943,0.124255,-0.0254623,0.0851135
0.7848,0.4,0.498131,0,1.56993,0,0.00112539,0,0.0276938,0.124256,-0.0254618,0.0839295
0.7849,0.4,0.498131,0,1.56993,0,0.0011254,0,0.0276934,0.124255,-0.0254626,0.084528
0.785,0.4,0.498131,0,1.56993,0,0.0011254,0,0.0276931,0.124255,-0.0254625,0.0851254
0.7851,0.4,0.498131,0,1.56993,0,0.0011254,0,0.0276925,0.124255,-0.0254619,0.0839419
0.7852,0.4,0.498131,0,1.56993,0,0.0011254,0,0.0276922,0.124254,-0.0254625,0.0845399
0.7853,0.4,0.498131,0,1.56993,0,0.00112541,0,0.0276917,0.124255,-0.0254623,0.0839491
0.7854,0.4,0.498131,0,1.56993,0,0.00112541,0,0.0276912,0.124254,-0.0254627,0.0839529
0.7855,0.4,0.498131,0,1.56993,0,0.00112541,0,0.0276908,0.124254,-0.0254628,0.0845504
0.7856,0.4,0.498131,0,1.56993,0,0.00112541,0,0.0276903,0.124254,-0.0254623,0.083961
0.7857,0.4,0.498131,0,1.56993,0,0.00112541,0,0.0276898,0.124254,-0.0254625,0.0839648
0.7858,0.4,0.498131,0,1.56993,0,0.00112542,0,0.0276895,0.124253,-0.0254626,0.0845628
0.7859,0.4,0.498131,0,1.56993,0,0.00112542,0,0.027689,0.124254,-0.0254621,0.0839729
0.786,0.4,0.498131,0,1.56993,0,0.00112542,0,0.0276885,0.124254,-0.0254623,0.0839772
0.7861,0.4,0.498131,0,1.56993,0,0.00112542,0,0.0276881,0.124254,-0.0254623,0.0839796
0.7862,0.4,0.498131,0,1.56993,0,0.00112542,0,0.0276876,0.124253,-0.0254623,0.0839839
0.7863,0.4,0.498131,0,1.56993,0,0.00112543,0,0.0276872,0.124253,-0.0254623,0.0839877
0.7864,0.4,0.498131,0,1.56993,0,0.00112543,0,0.0276868,0.124253,-0.0254622,0.0839915
0.7865,0.4,0.498131,0,1.56993,0,0.00112543,0,0.0276863,0.124253,-0.0254621,0.0839958
0.7866,0.4,0.498131,0,1.56993,0,0.00112543,0,0.0276859,0.124253,-0.025462,0.0839996
0.7867,0.4,0.498131,0,1.56993,0,0.00112544,0,0.0276855,0.124253,-0.0254619,0.0840034
0.7868,0.4,0.498131,0,1.56993,0,0.00112544,0,0.0276851,0.124253,-0.0254619,0.0840077
0.7869,0.4,0.498131,0,1.56993,0,0.00112544,0,0.0276845,0.124253,-0.0254617,0.0834174
0.787,0.4,0.498131,0,1.56993,0,0.00112544,0,0.0276841,0.124252,-0.0254622,0.0840144
0.7871,0.4,0.498131,0,1.56993,0,0.00112544,0,0.0276836,0.124253,-0.0254618,0.0834246
0.7872,0.4,0.498131,0,1.56993,0,0.00112545,0,0.0276831,0.124252,-0.0254621,0.0834289
0.7873,0.4,0.498131,0,1.56993,0,0.00112545,0,0.0276827,0.124252,-0.0254623,0.0840263
0.7874,0.4,0.498131,0,1.56993,0,0.00112545,0,0.0276822,0.124253,-0.0254618,0.0834365
0.7875,0.4,0.498131,0,1.56993,0,0.00112545,0,0.0276818,0.124252,-0.0254619,0.0834403
0.7876,0.4,0.498131,0,1.56993,0,0.00112545,0,0.0276814,0.124252,-0.025462,0.0840383
0.7877,0.4,0.498131,0,1.56993,0,0.00112546,0,0.0276809,0.124252,-0.0254615,0.0834484
0.7878,0.4,0.498131,0,1.56993,0,0.00112546,0,0.0276804,0.124252,-0.0254617,0.0834513
0.7879,0.4,0.498131,0,1.56993,0,0.00112546,0,0.0276799,0.124252,-0.0254617,0.0828614
0.788,0.4,0.498131,0,1.56993,0,0.00112546,0,0.0276793,0.124251,-0.0254622,0.0828657
0.7881,0.4,0.498131,0,1.56993,0,0.00112546,0,0.0276788,0.124251,-0.0254625,0.0834632
0.7882,0.4,0.498131,0,1.56993,0,0.00112547,0,0.0276783,0.124251,-0.025462,0.0828738
0.7883,0.4,0.498131,0,1.56993,0,0.00112547,0,0.0276777,0.124251,-0.0254622,0.0828772
0.7884,0.4,0.498131,0,1.56993,0,0.00112547,0,0.0276772,0.124251,-0.0254623,0.0828815
0.7885,0.4,0.498131,0,1.56993,0,0.00112547,0,0.0276767,0.124251,-0.0254623,0.0828853
0.7886,0.4,0.498131,0,1.56993,0,0.00112547,0,0.0276761,0.12425,-0.0254622,0.0828896
0.7887,0.4,0.498131,0,1.56993,0,0.00112548,0,0.0276756,0.124251,-0.0254621,0.0828919
0.7888,0.4,0.498131,0,1.56993,0,0.00112548,0,0.0276751,0.12425,-0.0254621,0.0828958
0.7889,0.4,0.498131,0,1.56993,0,0.00112548,0,0.0276746,0.12425,-0.025462,0.0828996
